Unnamed: 0,type,artist,prompt,evaluation_seed,concept_id
4696,1,Alejandro Jodorowsky,A famous artwork by Alejandro Jodorowsky,2,-1
4697,1,Alejandro Jodorowsky,A famous artwork by Alejandro Jodorowsky,3,-1
4698,1,Alejandro Jodorowsky,A famous artwork by Alejandro Jodorowsky,4,-1
4699,1,Alejandro Jodorowsky,A famous artwork by Alejandro Jodorowsky,5,-1
4700,1,Aleksey Savrasov,Image in the style of Aleksey Savrasov,1,-1
4701,1,Aleksey Savrasov,Image in the style of Aleksey Savrasov,2,-1
4702,1,Aleksey Savrasov,Image in the style of Aleksey Savrasov,3,-1
4703,1,Aleksey Savrasov,Image in the style of Aleksey Savrasov,4,-1
4704,1,Aleksey Savrasov,Image in the style of Aleksey Savrasov,5,-1
4705,1,Aleksey Savrasov,Art inspired by Aleksey Savrasov,1,-1
4706,1,Aleksey Savrasov,Art inspired by Aleksey Savrasov,2,-1
4707,1,Aleksey Savrasov,Art inspired by Aleksey Savrasov,3,-1
4708,1,Aleksey Savrasov,Art inspired by Aleksey Savrasov,4,-1
4709,1,Aleksey Savrasov,Art inspired by Aleksey Savrasov,5,-1
4710,1,Aleksey Savrasov,Painting in the style of Aleksey Savrasov,1,-1
4711,1,Aleksey Savrasov,Painting in the style of Aleksey Savrasov,2,-1
4712,1,Aleksey Savrasov,Painting in the style of Aleksey Savrasov,3,-1
4713,1,Aleksey Savrasov,Painting in the style of Aleksey Savrasov,4,-1
4714,1,Aleksey Savrasov,Painting in the style of Aleksey Savrasov,5,-1
4715,1,Aleksey Savrasov,A reproduction of art by Aleksey Savrasov,1,-1
4716,1,Aleksey Savrasov,A reproduction of art by Aleksey Savrasov,2,-1
4717,1,Aleksey Savrasov,A reproduction of art by Aleksey Savrasov,3,-1
4718,1,Aleksey Savrasov,A reproduction of art by Aleksey Savrasov,4,-1
4719,1,Aleksey Savrasov,A reproduction of art by Aleksey Savrasov,5,-1
4720,1,Aleksey Savrasov,A famous artwork by Aleksey Savrasov,1,-1
4721,1,Aleksey Savrasov,A famous artwork by Aleksey Savrasov,2,-1
4722,1,Aleksey Savrasov,A famous artwork by Aleksey Savrasov,3,-1
4723,1,Aleksey Savrasov,A famous artwork by Aleksey Savrasov,4,-1
4724,1,Aleksey Savrasov,A famous artwork by Aleksey Savrasov,5,-1
4725,1,Aleksi Briclot,Image in the style of Aleksi Briclot,1,-1
4726,1,Aleksi Briclot,Image in the style of Aleksi Briclot,2,-1
4727,1,Aleksi Briclot,Image in the style of Aleksi Briclot,3,-1
4728,1,Aleksi Briclot,Image in the style of Aleksi Briclot,4,-1
4729,1,Aleksi Briclot,Image in the style of Aleksi Briclot,5,-1
4730,1,Aleksi Briclot,Art inspired by Aleksi Briclot,1,-1
4731,1,Aleksi Briclot,Art inspired by Aleksi Briclot,2,-1
4732,1,Aleksi Briclot,Art inspired by Aleksi Briclot,3,-1
4733,1,Aleksi Briclot,Art inspired by Aleksi Briclot,4,-1
4734,1,Aleksi Briclot,Art inspired by Aleksi Briclot,5,-1
4735,1,Aleksi Briclot,Painting in the style of Aleksi Briclot,1,-1
4736,1,Aleksi Briclot,Painting in the style of Aleksi Briclot,2,-1
4737,1,Aleksi Briclot,Painting in the style of Aleksi Briclot,3,-1
4738,1,Aleksi Briclot,Painting in the style of Aleksi Briclot,4,-1
4739,1,Aleksi Briclot,Painting in the style of Aleksi Briclot,5,-1
4740,1,Aleksi Briclot,A reproduction of art by Aleksi Briclot,1,-1
4741,1,Aleksi Briclot,A reproduction of art by Aleksi Briclot,2,-1
4742,1,Aleksi Briclot,A reproduction of art by Aleksi Briclot,3,-1
4743,1,Aleksi Briclot,A reproduction of art by Aleksi Briclot,4,-1
4744,1,Aleksi Briclot,A reproduction of art by Aleksi Briclot,5,-1
4745,1,Aleksi Briclot,A famous artwork by Aleksi Briclot,1,-1
4746,1,Aleksi Briclot,A famous artwork by Aleksi Briclot,2,-1
4747,1,Aleksi Briclot,A famous artwork by Aleksi Briclot,3,-1
4748,1,Aleksi Briclot,A famous artwork by Aleksi Briclot,4,-1
4749,1,Aleksi Briclot,A famous artwork by Aleksi Briclot,5,-1
4750,1,Alena Aenami,Image in the style of Alena Aenami,1,-1
4751,1,Alena Aenami,Image in the style of Alena Aenami,2,-1
4752,1,Alena Aenami,Image in the style of Alena Aenami,3,-1
4753,1,Alena Aenami,Image in the style of Alena Aenami,4,-1
4754,1,Alena Aenami,Image in the style of Alena Aenami,5,-1
4755,1,Alena Aenami,Art inspired by Alena Aenami,1,-1
4756,1,Alena Aenami,Art inspired by Alena Aenami,2,-1
4757,1,Alena Aenami,Art inspired by Alena Aenami,3,-1
4758,1,Alena Aenami,Art inspired by Alena Aenami,4,-1
4759,1,Alena Aenami,Art inspired by Alena Aenami,5,-1
4760,1,Alena Aenami,Painting in the style of Alena Aenami,1,-1
4761,1,Alena Aenami,Painting in the style of Alena Aenami,2,-1
4762,1,Alena Aenami,Painting in the style of Alena Aenami,3,-1
4763,1,Alena Aenami,Painting in the style of Alena Aenami,4,-1
4764,1,Alena Aenami,Painting in the style of Alena Aenami,5,-1
4765,1,Alena Aenami,A reproduction of art by Alena Aenami,1,-1
4766,1,Alena Aenami,A reproduction of art by Alena Aenami,2,-1
4767,1,Alena Aenami,A reproduction of art by Alena Aenami,3,-1
4768,1,Alena Aenami,A reproduction of art by Alena Aenami,4,-1
4769,1,Alena Aenami,A reproduction of art by Alena Aenami,5,-1
4770,1,Alena Aenami,A famous artwork by Alena Aenami,1,-1
4771,1,Alena Aenami,A famous artwork by Alena Aenami,2,-1
4772,1,Alena Aenami,A famous artwork by Alena Aenami,3,-1
4773,1,Alena Aenami,A famous artwork by Alena Aenami,4,-1
4774,1,Alena Aenami,A famous artwork by Alena Aenami,5,-1
4775,1,Alessandro Allori,Image in the style of Alessandro Allori,1,-1
4776,1,Alessandro Allori,Image in the style of Alessandro Allori,2,-1
4777,1,Alessandro Allori,Image in the style of Alessandro Allori,3,-1
4778,1,Alessandro Allori,Image in the style of Alessandro Allori,4,-1
4779,1,Alessandro Allori,Image in the style of Alessandro Allori,5,-1
4780,1,Alessandro Allori,Art inspired by Alessandro Allori,1,-1
4781,1,Alessandro Allori,Art inspired by Alessandro Allori,2,-1
4782,1,Alessandro Allori,Art inspired by Alessandro Allori,3,-1
4783,1,Alessandro Allori,Art inspired by Alessandro Allori,4,-1
4784,1,Alessandro Allori,Art inspired by Alessandro Allori,5,-1
4785,1,Alessandro Allori,Painting in the style of Alessandro Allori,1,-1
4786,1,Alessandro Allori,Painting in the style of Alessandro Allori,2,-1
4787,1,Alessandro Allori,Painting in the style of Alessandro Allori,3,-1
4788,1,Alessandro Allori,Painting in the style of Alessandro Allori,4,-1
4789,1,Alessandro Allori,Painting in the style of Alessandro Allori,5,-1
4790,1,Alessandro Allori,A reproduction of art by Alessandro Allori,1,-1
4791,1,Alessandro Allori,A reproduction of art by Alessandro Allori,2,-1
4792,1,Alessandro Allori,A reproduction of art by Alessandro Allori,3,-1
4793,1,Alessandro Allori,A reproduction of art by Alessandro Allori,4,-1
4794,1,Alessandro Allori,A reproduction of art by Alessandro Allori,5,-1
4795,1,Alessandro Allori,A famous artwork by Alessandro Allori,1,-1
4796,1,Alessandro Allori,A famous artwork by Alessandro Allori,2,-1
4797,1,Alessandro Allori,A famous artwork by Alessandro Allori,3,-1
4798,1,Alessandro Allori,A famous artwork by Alessandro Allori,4,-1
4799,1,Alessandro Allori,A famous artwork by Alessandro Allori,5,-1
4800,1,Alessandro Barbucci,Image in the style of Alessandro Barbucci,1,-1
4801,1,Alessandro Barbucci,Image in the style of Alessandro Barbucci,2,-1
4802,1,Alessandro Barbucci,Image in the style of Alessandro Barbucci,3,-1
4803,1,Alessandro Barbucci,Image in the style of Alessandro Barbucci,4,-1
4804,1,Alessandro Barbucci,Image in the style of Alessandro Barbucci,5,-1
4805,1,Alessandro Barbucci,Art inspired by Alessandro Barbucci,1,-1
4806,1,Alessandro Barbucci,Art inspired by Alessandro Barbucci,2,-1
4807,1,Alessandro Barbucci,Art inspired by Alessandro Barbucci,3,-1
4808,1,Alessandro Barbucci,Art inspired by Alessandro Barbucci,4,-1
4809,1,Alessandro Barbucci,Art inspired by Alessandro Barbucci,5,-1
4810,1,Alessandro Barbucci,Painting in the style of Alessandro Barbucci,1,-1
4811,1,Alessandro Barbucci,Painting in the style of Alessandro Barbucci,2,-1
4812,1,Alessandro Barbucci,Painting in the style of Alessandro Barbucci,3,-1
4813,1,Alessandro Barbucci,Painting in the style of Alessandro Barbucci,4,-1
4814,1,Alessandro Barbucci,Painting in the style of Alessandro Barbucci,5,-1
4815,1,Alessandro Barbucci,A reproduction of art by Alessandro Barbucci,1,-1
4816,1,Alessandro Barbucci,A reproduction of art by Alessandro Barbucci,2,-1
4817,1,Alessandro Barbucci,A reproduction of art by Alessandro Barbucci,3,-1
4818,1,Alessandro Barbucci,A reproduction of art by Alessandro Barbucci,4,-1
4819,1,Alessandro Barbucci,A reproduction of art by Alessandro Barbucci,5,-1
4820,1,Alessandro Barbucci,A famous artwork by Alessandro Barbucci,1,-1
4821,1,Alessandro Barbucci,A famous artwork by Alessandro Barbucci,2,-1
4822,1,Alessandro Barbucci,A famous artwork by Alessandro Barbucci,3,-1
4823,1,Alessandro Barbucci,A famous artwork by Alessandro Barbucci,4,-1
4824,1,Alessandro Barbucci,A famous artwork by Alessandro Barbucci,5,-1
4825,1,Alessandro Gottardo,Image in the style of Alessandro Gottardo,1,-1
4826,1,Alessandro Gottardo,Image in the style of Alessandro Gottardo,2,-1
4827,1,Alessandro Gottardo,Image in the style of Alessandro Gottardo,3,-1
4828,1,Alessandro Gottardo,Image in the style of Alessandro Gottardo,4,-1
4829,1,Alessandro Gottardo,Image in the style of Alessandro Gottardo,5,-1
4830,1,Alessandro Gottardo,Art inspired by Alessandro Gottardo,1,-1
4831,1,Alessandro Gottardo,Art inspired by Alessandro Gottardo,2,-1
4832,1,Alessandro Gottardo,Art inspired by Alessandro Gottardo,3,-1
4833,1,Alessandro Gottardo,Art inspired by Alessandro Gottardo,4,-1
4834,1,Alessandro Gottardo,Art inspired by Alessandro Gottardo,5,-1
4835,1,Alessandro Gottardo,Painting in the style of Alessandro Gottardo,1,-1
4836,1,Alessandro Gottardo,Painting in the style of Alessandro Gottardo,2,-1
4837,1,Alessandro Gottardo,Painting in the style of Alessandro Gottardo,3,-1
4838,1,Alessandro Gottardo,Painting in the style of Alessandro Gottardo,4,-1
4839,1,Alessandro Gottardo,Painting in the style of Alessandro Gottardo,5,-1
4840,1,Alessandro Gottardo,A reproduction of art by Alessandro Gottardo,1,-1
4841,1,Alessandro Gottardo,A reproduction of art by Alessandro Gottardo,2,-1
4842,1,Alessandro Gottardo,A reproduction of art by Alessandro Gottardo,3,-1
4843,1,Alessandro Gottardo,A reproduction of art by Alessandro Gottardo,4,-1
4844,1,Alessandro Gottardo,A reproduction of art by Alessandro Gottardo,5,-1
4845,1,Alessandro Gottardo,A famous artwork by Alessandro Gottardo,1,-1
4846,1,Alessandro Gottardo,A famous artwork by Alessandro Gottardo,2,-1
4847,1,Alessandro Gottardo,A famous artwork by Alessandro Gottardo,3,-1
4848,1,Alessandro Gottardo,A famous artwork by Alessandro Gottardo,4,-1
4849,1,Alessandro Gottardo,A famous artwork by Alessandro Gottardo,5,-1
4850,1,Alessio Albi,Image in the style of Alessio Albi,1,-1
4851,1,Alessio Albi,Image in the style of Alessio Albi,2,-1
4852,1,Alessio Albi,Image in the style of Alessio Albi,3,-1
4853,1,Alessio Albi,Image in the style of Alessio Albi,4,-1
4854,1,Alessio Albi,Image in the style of Alessio Albi,5,-1
4855,1,Alessio Albi,Art inspired by Alessio Albi,1,-1
4856,1,Alessio Albi,Art inspired by Alessio Albi,2,-1
4857,1,Alessio Albi,Art inspired by Alessio Albi,3,-1
4858,1,Alessio Albi,Art inspired by Alessio Albi,4,-1
4859,1,Alessio Albi,Art inspired by Alessio Albi,5,-1
4860,1,Alessio Albi,Painting in the style of Alessio Albi,1,-1
4861,1,Alessio Albi,Painting in the style of Alessio Albi,2,-1
4862,1,Alessio Albi,Painting in the style of Alessio Albi,3,-1
4863,1,Alessio Albi,Painting in the style of Alessio Albi,4,-1
4864,1,Alessio Albi,Painting in the style of Alessio Albi,5,-1
4865,1,Alessio Albi,A reproduction of art by Alessio Albi,1,-1
4866,1,Alessio Albi,A reproduction of art by Alessio Albi,2,-1
4867,1,Alessio Albi,A reproduction of art by Alessio Albi,3,-1
4868,1,Alessio Albi,A reproduction of art by Alessio Albi,4,-1
4869,1,Alessio Albi,A reproduction of art by Alessio Albi,5,-1
4870,1,Alessio Albi,A famous artwork by Alessio Albi,1,-1
4871,1,Alessio Albi,A famous artwork by Alessio Albi,2,-1
4872,1,Alessio Albi,A famous artwork by Alessio Albi,3,-1
4873,1,Alessio Albi,A famous artwork by Alessio Albi,4,-1
4874,1,Alessio Albi,A famous artwork by Alessio Albi,5,-1
4875,1,Alex Alemany,Image in the style of Alex Alemany,1,-1
4876,1,Alex Alemany,Image in the style of Alex Alemany,2,-1
4877,1,Alex Alemany,Image in the style of Alex Alemany,3,-1
4878,1,Alex Alemany,Image in the style of Alex Alemany,4,-1
4879,1,Alex Alemany,Image in the style of Alex Alemany,5,-1
4880,1,Alex Alemany,Art inspired by Alex Alemany,1,-1
4881,1,Alex Alemany,Art inspired by Alex Alemany,2,-1
4882,1,Alex Alemany,Art inspired by Alex Alemany,3,-1
4883,1,Alex Alemany,Art inspired by Alex Alemany,4,-1
4884,1,Alex Alemany,Art inspired by Alex Alemany,5,-1
4885,1,Alex Alemany,Painting in the style of Alex Alemany,1,-1
4886,1,Alex Alemany,Painting in the style of Alex Alemany,2,-1
4887,1,Alex Alemany,Painting in the style of Alex Alemany,3,-1
4888,1,Alex Alemany,Painting in the style of Alex Alemany,4,-1
4889,1,Alex Alemany,Painting in the style of Alex Alemany,5,-1
4890,1,Alex Alemany,A reproduction of art by Alex Alemany,1,-1
4891,1,Alex Alemany,A reproduction of art by Alex Alemany,2,-1
4892,1,Alex Alemany,A reproduction of art by Alex Alemany,3,-1
4893,1,Alex Alemany,A reproduction of art by Alex Alemany,4,-1
4894,1,Alex Alemany,A reproduction of art by Alex Alemany,5,-1
4895,1,Alex Alemany,A famous artwork by Alex Alemany,1,-1
4896,1,Alex Alemany,A famous artwork by Alex Alemany,2,-1
4897,1,Alex Alemany,A famous artwork by Alex Alemany,3,-1
4898,1,Alex Alemany,A famous artwork by Alex Alemany,4,-1
4899,1,Alex Alemany,A famous artwork by Alex Alemany,5,-1
4900,1,Alex Andreev,Image in the style of Alex Andreev,1,-1
4901,1,Alex Andreev,Image in the style of Alex Andreev,2,-1
4902,1,Alex Andreev,Image in the style of Alex Andreev,3,-1
4903,1,Alex Andreev,Image in the style of Alex Andreev,4,-1
4904,1,Alex Andreev,Image in the style of Alex Andreev,5,-1
4905,1,Alex Andreev,Art inspired by Alex Andreev,1,-1
4906,1,Alex Andreev,Art inspired by Alex Andreev,2,-1
4907,1,Alex Andreev,Art inspired by Alex Andreev,3,-1
4908,1,Alex Andreev,Art inspired by Alex Andreev,4,-1
4909,1,Alex Andreev,Art inspired by Alex Andreev,5,-1
4910,1,Alex Andreev,Painting in the style of Alex Andreev,1,-1
4911,1,Alex Andreev,Painting in the style of Alex Andreev,2,-1
4912,1,Alex Andreev,Painting in the style of Alex Andreev,3,-1
4913,1,Alex Andreev,Painting in the style of Alex Andreev,4,-1
4914,1,Alex Andreev,Painting in the style of Alex Andreev,5,-1
4915,1,Alex Andreev,A reproduction of art by Alex Andreev,1,-1
4916,1,Alex Andreev,A reproduction of art by Alex Andreev,2,-1
4917,1,Alex Andreev,A reproduction of art by Alex Andreev,3,-1
4918,1,Alex Andreev,A reproduction of art by Alex Andreev,4,-1
4919,1,Alex Andreev,A reproduction of art by Alex Andreev,5,-1
4920,1,Alex Andreev,A famous artwork by Alex Andreev,1,-1
4921,1,Alex Andreev,A famous artwork by Alex Andreev,2,-1
4922,1,Alex Andreev,A famous artwork by Alex Andreev,3,-1
4923,1,Alex Andreev,A famous artwork by Alex Andreev,4,-1
4924,1,Alex Andreev,A famous artwork by Alex Andreev,5,-1
4925,1,Alex Colville,Image in the style of Alex Colville,1,-1
4926,1,Alex Colville,Image in the style of Alex Colville,2,-1
4927,1,Alex Colville,Image in the style of Alex Colville,3,-1
4928,1,Alex Colville,Image in the style of Alex Colville,4,-1
4929,1,Alex Colville,Image in the style of Alex Colville,5,-1
4930,1,Alex Colville,Art inspired by Alex Colville,1,-1
4931,1,Alex Colville,Art inspired by Alex Colville,2,-1
4932,1,Alex Colville,Art inspired by Alex Colville,3,-1
4933,1,Alex Colville,Art inspired by Alex Colville,4,-1
4934,1,Alex Colville,Art inspired by Alex Colville,5,-1
4935,1,Alex Colville,Painting in the style of Alex Colville,1,-1
4936,1,Alex Colville,Painting in the style of Alex Colville,2,-1
4937,1,Alex Colville,Painting in the style of Alex Colville,3,-1
4938,1,Alex Colville,Painting in the style of Alex Colville,4,-1
4939,1,Alex Colville,Painting in the style of Alex Colville,5,-1
4940,1,Alex Colville,A reproduction of art by Alex Colville,1,-1
4941,1,Alex Colville,A reproduction of art by Alex Colville,2,-1
4942,1,Alex Colville,A reproduction of art by Alex Colville,3,-1
4943,1,Alex Colville,A reproduction of art by Alex Colville,4,-1
4944,1,Alex Colville,A reproduction of art by Alex Colville,5,-1
4945,1,Alex Colville,A famous artwork by Alex Colville,1,-1
4946,1,Alex Colville,A famous artwork by Alex Colville,2,-1
4947,1,Alex Colville,A famous artwork by Alex Colville,3,-1
4948,1,Alex Colville,A famous artwork by Alex Colville,4,-1
4949,1,Alex Colville,A famous artwork by Alex Colville,5,-1
4950,1,Alex Figini,Image in the style of Alex Figini,1,-1
4951,1,Alex Figini,Image in the style of Alex Figini,2,-1
4952,1,Alex Figini,Image in the style of Alex Figini,3,-1
4953,1,Alex Figini,Image in the style of Alex Figini,4,-1
4954,1,Alex Figini,Image in the style of Alex Figini,5,-1
4955,1,Alex Figini,Art inspired by Alex Figini,1,-1
4956,1,Alex Figini,Art inspired by Alex Figini,2,-1
4957,1,Alex Figini,Art inspired by Alex Figini,3,-1
4958,1,Alex Figini,Art inspired by Alex Figini,4,-1
4959,1,Alex Figini,Art inspired by Alex Figini,5,-1
4960,1,Alex Figini,Painting in the style of Alex Figini,1,-1
4961,1,Alex Figini,Painting in the style of Alex Figini,2,-1
4962,1,Alex Figini,Painting in the style of Alex Figini,3,-1
4963,1,Alex Figini,Painting in the style of Alex Figini,4,-1
4964,1,Alex Figini,Painting in the style of Alex Figini,5,-1
4965,1,Alex Figini,A reproduction of art by Alex Figini,1,-1
4966,1,Alex Figini,A reproduction of art by Alex Figini,2,-1
4967,1,Alex Figini,A reproduction of art by Alex Figini,3,-1
4968,1,Alex Figini,A reproduction of art by Alex Figini,4,-1
4969,1,Alex Figini,A reproduction of art by Alex Figini,5,-1
4970,1,Alex Figini,A famous artwork by Alex Figini,1,-1
4971,1,Alex Figini,A famous artwork by Alex Figini,2,-1
4972,1,Alex Figini,A famous artwork by Alex Figini,3,-1
4973,1,Alex Figini,A famous artwork by Alex Figini,4,-1
4974,1,Alex Figini,A famous artwork by Alex Figini,5,-1
4975,1,Alex Garant,Image in the style of Alex Garant,1,-1
4976,1,Alex Garant,Image in the style of Alex Garant,2,-1
4977,1,Alex Garant,Image in the style of Alex Garant,3,-1
4978,1,Alex Garant,Image in the style of Alex Garant,4,-1
4979,1,Alex Garant,Image in the style of Alex Garant,5,-1
4980,1,Alex Garant,Art inspired by Alex Garant,1,-1
4981,1,Alex Garant,Art inspired by Alex Garant,2,-1
4982,1,Alex Garant,Art inspired by Alex Garant,3,-1
4983,1,Alex Garant,Art inspired by Alex Garant,4,-1
4984,1,Alex Garant,Art inspired by Alex Garant,5,-1
4985,1,Alex Garant,Painting in the style of Alex Garant,1,-1
4986,1,Alex Garant,Painting in the style of Alex Garant,2,-1
4987,1,Alex Garant,Painting in the style of Alex Garant,3,-1
4988,1,Alex Garant,Painting in the style of Alex Garant,4,-1
4989,1,Alex Garant,Painting in the style of Alex Garant,5,-1
4990,1,Alex Garant,A reproduction of art by Alex Garant,1,-1
4991,1,Alex Garant,A reproduction of art by Alex Garant,2,-1
4992,1,Alex Garant,A reproduction of art by Alex Garant,3,-1
4993,1,Alex Garant,A reproduction of art by Alex Garant,4,-1
4994,1,Alex Garant,A reproduction of art by Alex Garant,5,-1
4995,1,Alex Garant,A famous artwork by Alex Garant,1,-1
4996,1,Alex Garant,A famous artwork by Alex Garant,2,-1
