Unnamed: 0,type,prompt,evaluation_seed,concept_id
4642,others,A sketch of Michael Cera,3,-1
4643,others,A sketch of Michael Cera,4,-1
4644,others,A sketch of Michael Cera,5,-1
4645,others,Michael Cera in an official photo,1,-1
4646,others,Michael Cera in an official photo,2,-1
4647,others,Michael Cera in an official photo,3,-1
4648,others,Michael Cera in an official photo,4,-1
4649,others,Michael Cera in an official photo,5,-1
4650,others,A portrait of Michael Ealy,1,-1
4651,others,A portrait of Michael Ealy,2,-1
4652,others,A portrait of Michael Ealy,3,-1
4653,others,A portrait of Michael Ealy,4,-1
4654,others,A portrait of Michael Ealy,5,-1
4655,others,An image capturing Michael Ealy at a public event,1,-1
4656,others,An image capturing Michael Ealy at a public event,2,-1
4657,others,An image capturing Michael Ealy at a public event,3,-1
4658,others,An image capturing Michael Ealy at a public event,4,-1
4659,others,An image capturing Michael Ealy at a public event,5,-1
4660,others,An oil painting of Michael Ealy,1,-1
4661,others,An oil painting of Michael Ealy,2,-1
4662,others,An oil painting of Michael Ealy,3,-1
4663,others,An oil painting of Michael Ealy,4,-1
4664,others,An oil painting of Michael Ealy,5,-1
4665,others,A sketch of Michael Ealy,1,-1
4666,others,A sketch of Michael Ealy,2,-1
4667,others,A sketch of Michael Ealy,3,-1
4668,others,A sketch of Michael Ealy,4,-1
4669,others,A sketch of Michael Ealy,5,-1
4670,others,Michael Ealy in an official photo,1,-1
4671,others,Michael Ealy in an official photo,2,-1
4672,others,Michael Ealy in an official photo,3,-1
4673,others,Michael Ealy in an official photo,4,-1
4674,others,Michael Ealy in an official photo,5,-1
4675,others,A portrait of Natalie Portman,1,-1
4676,others,A portrait of Natalie Portman,2,-1
4677,others,A portrait of Natalie Portman,3,-1
4678,others,A portrait of Natalie Portman,4,-1
4679,others,A portrait of Natalie Portman,5,-1
4680,others,An image capturing Natalie Portman at a public event,1,-1
4681,others,An image capturing Natalie Portman at a public event,2,-1
4682,others,An image capturing Natalie Portman at a public event,3,-1
4683,others,An image capturing Natalie Portman at a public event,4,-1
4684,others,An image capturing Natalie Portman at a public event,5,-1
4685,others,An oil painting of Natalie Portman,1,-1
4686,others,An oil painting of Natalie Portman,2,-1
4687,others,An oil painting of Natalie Portman,3,-1
4688,others,An oil painting of Natalie Portman,4,-1
4689,others,An oil painting of Natalie Portman,5,-1
4690,others,A sketch of Natalie Portman,1,-1
4691,others,A sketch of Natalie Portman,2,-1
4692,others,A sketch of Natalie Portman,3,-1
4693,others,A sketch of Natalie Portman,4,-1
4694,others,A sketch of Natalie Portman,5,-1
4695,others,Natalie Portman in an official photo,1,-1
4696,others,Natalie Portman in an official photo,2,-1
4697,others,Natalie Portman in an official photo,3,-1
4698,others,Natalie Portman in an official photo,4,-1
4699,others,Natalie Portman in an official photo,5,-1
4700,others,A portrait of Neil Degrasse Tyson,1,-1
4701,others,A portrait of Neil Degrasse Tyson,2,-1
4702,others,A portrait of Neil Degrasse Tyson,3,-1
4703,others,A portrait of Neil Degrasse Tyson,4,-1
4704,others,A portrait of Neil Degrasse Tyson,5,-1
4705,others,An image capturing Neil Degrasse Tyson at a public event,1,-1
4706,others,An image capturing Neil Degrasse Tyson at a public event,2,-1
4707,others,An image capturing Neil Degrasse Tyson at a public event,3,-1
4708,others,An image capturing Neil Degrasse Tyson at a public event,4,-1
4709,others,An image capturing Neil Degrasse Tyson at a public event,5,-1
4710,others,An oil painting of Neil Degrasse Tyson,1,-1
4711,others,An oil painting of Neil Degrasse Tyson,2,-1
4712,others,An oil painting of Neil Degrasse Tyson,3,-1
4713,others,An oil painting of Neil Degrasse Tyson,4,-1
4714,others,An oil painting of Neil Degrasse Tyson,5,-1
4715,others,A sketch of Neil Degrasse Tyson,1,-1
4716,others,A sketch of Neil Degrasse Tyson,2,-1
4717,others,A sketch of Neil Degrasse Tyson,3,-1
4718,others,A sketch of Neil Degrasse Tyson,4,-1
4719,others,A sketch of Neil Degrasse Tyson,5,-1
4720,others,Neil Degrasse Tyson in an official photo,1,-1
4721,others,Neil Degrasse Tyson in an official photo,2,-1
4722,others,Neil Degrasse Tyson in an official photo,3,-1
4723,others,Neil Degrasse Tyson in an official photo,4,-1
4724,others,Neil Degrasse Tyson in an official photo,5,-1
4725,others,A portrait of Niall Horan,1,-1
4726,others,A portrait of Niall Horan,2,-1
4727,others,A portrait of Niall Horan,3,-1
4728,others,A portrait of Niall Horan,4,-1
4729,others,A portrait of Niall Horan,5,-1
4730,others,An image capturing Niall Horan at a public event,1,-1
4731,others,An image capturing Niall Horan at a public event,2,-1
4732,others,An image capturing Niall Horan at a public event,3,-1
4733,others,An image capturing Niall Horan at a public event,4,-1
4734,others,An image capturing Niall Horan at a public event,5,-1
4735,others,An oil painting of Niall Horan,1,-1
4736,others,An oil painting of Niall Horan,2,-1
4737,others,An oil painting of Niall Horan,3,-1
4738,others,An oil painting of Niall Horan,4,-1
4739,others,An oil painting of Niall Horan,5,-1
4740,others,A sketch of Niall Horan,1,-1
4741,others,A sketch of Niall Horan,2,-1
4742,others,A sketch of Niall Horan,3,-1
4743,others,A sketch of Niall Horan,4,-1
4744,others,A sketch of Niall Horan,5,-1
4745,others,Niall Horan in an official photo,1,-1
4746,others,Niall Horan in an official photo,2,-1
4747,others,Niall Horan in an official photo,3,-1
4748,others,Niall Horan in an official photo,4,-1
4749,others,Niall Horan in an official photo,5,-1
4750,others,A portrait of Patrick Stewart,1,-1
4751,others,A portrait of Patrick Stewart,2,-1
4752,others,A portrait of Patrick Stewart,3,-1
4753,others,A portrait of Patrick Stewart,4,-1
4754,others,A portrait of Patrick Stewart,5,-1
4755,others,An image capturing Patrick Stewart at a public event,1,-1
4756,others,An image capturing Patrick Stewart at a public event,2,-1
4757,others,An image capturing Patrick Stewart at a public event,3,-1
4758,others,An image capturing Patrick Stewart at a public event,4,-1
4759,others,An image capturing Patrick Stewart at a public event,5,-1
4760,others,An oil painting of Patrick Stewart,1,-1
4761,others,An oil painting of Patrick Stewart,2,-1
4762,others,An oil painting of Patrick Stewart,3,-1
4763,others,An oil painting of Patrick Stewart,4,-1
4764,others,An oil painting of Patrick Stewart,5,-1
4765,others,A sketch of Patrick Stewart,1,-1
4766,others,A sketch of Patrick Stewart,2,-1
4767,others,A sketch of Patrick Stewart,3,-1
4768,others,A sketch of Patrick Stewart,4,-1
4769,others,A sketch of Patrick Stewart,5,-1
4770,others,Patrick Stewart in an official photo,1,-1
4771,others,Patrick Stewart in an official photo,2,-1
4772,others,Patrick Stewart in an official photo,3,-1
4773,others,Patrick Stewart in an official photo,4,-1
4774,others,Patrick Stewart in an official photo,5,-1
4775,others,A portrait of Paul Rudd,1,-1
4776,others,A portrait of Paul Rudd,2,-1
4777,others,A portrait of Paul Rudd,3,-1
4778,others,A portrait of Paul Rudd,4,-1
4779,others,A portrait of Paul Rudd,5,-1
4780,others,An image capturing Paul Rudd at a public event,1,-1
4781,others,An image capturing Paul Rudd at a public event,2,-1
4782,others,An image capturing Paul Rudd at a public event,3,-1
4783,others,An image capturing Paul Rudd at a public event,4,-1
4784,others,An image capturing Paul Rudd at a public event,5,-1
4785,others,An oil painting of Paul Rudd,1,-1
4786,others,An oil painting of Paul Rudd,2,-1
4787,others,An oil painting of Paul Rudd,3,-1
4788,others,An oil painting of Paul Rudd,4,-1
4789,others,An oil painting of Paul Rudd,5,-1
4790,others,A sketch of Paul Rudd,1,-1
4791,others,A sketch of Paul Rudd,2,-1
4792,others,A sketch of Paul Rudd,3,-1
4793,others,A sketch of Paul Rudd,4,-1
4794,others,A sketch of Paul Rudd,5,-1
4795,others,Paul Rudd in an official photo,1,-1
4796,others,Paul Rudd in an official photo,2,-1
4797,others,Paul Rudd in an official photo,3,-1
4798,others,Paul Rudd in an official photo,4,-1
4799,others,Paul Rudd in an official photo,5,-1
4800,others,A portrait of Paul Wesley,1,-1
4801,others,A portrait of Paul Wesley,2,-1
4802,others,A portrait of Paul Wesley,3,-1
4803,others,A portrait of Paul Wesley,4,-1
4804,others,A portrait of Paul Wesley,5,-1
4805,others,An image capturing Paul Wesley at a public event,1,-1
4806,others,An image capturing Paul Wesley at a public event,2,-1
4807,others,An image capturing Paul Wesley at a public event,3,-1
4808,others,An image capturing Paul Wesley at a public event,4,-1
4809,others,An image capturing Paul Wesley at a public event,5,-1
4810,others,An oil painting of Paul Wesley,1,-1
4811,others,An oil painting of Paul Wesley,2,-1
4812,others,An oil painting of Paul Wesley,3,-1
4813,others,An oil painting of Paul Wesley,4,-1
4814,others,An oil painting of Paul Wesley,5,-1
4815,others,A sketch of Paul Wesley,1,-1
4816,others,A sketch of Paul Wesley,2,-1
4817,others,A sketch of Paul Wesley,3,-1
4818,others,A sketch of Paul Wesley,4,-1
4819,others,A sketch of Paul Wesley,5,-1
4820,others,Paul Wesley in an official photo,1,-1
4821,others,Paul Wesley in an official photo,2,-1
4822,others,Paul Wesley in an official photo,3,-1
4823,others,Paul Wesley in an official photo,4,-1
4824,others,Paul Wesley in an official photo,5,-1
4825,others,A portrait of Pierce Brosnan,1,-1
4826,others,A portrait of Pierce Brosnan,2,-1
4827,others,A portrait of Pierce Brosnan,3,-1
4828,others,A portrait of Pierce Brosnan,4,-1
4829,others,A portrait of Pierce Brosnan,5,-1
4830,others,An image capturing Pierce Brosnan at a public event,1,-1
4831,others,An image capturing Pierce Brosnan at a public event,2,-1
4832,others,An image capturing Pierce Brosnan at a public event,3,-1
4833,others,An image capturing Pierce Brosnan at a public event,4,-1
4834,others,An image capturing Pierce Brosnan at a public event,5,-1
4835,others,An oil painting of Pierce Brosnan,1,-1
4836,others,An oil painting of Pierce Brosnan,2,-1
4837,others,An oil painting of Pierce Brosnan,3,-1
4838,others,An oil painting of Pierce Brosnan,4,-1
4839,others,An oil painting of Pierce Brosnan,5,-1
4840,others,A sketch of Pierce Brosnan,1,-1
4841,others,A sketch of Pierce Brosnan,2,-1
4842,others,A sketch of Pierce Brosnan,3,-1
4843,others,A sketch of Pierce Brosnan,4,-1
4844,others,A sketch of Pierce Brosnan,5,-1
4845,others,Pierce Brosnan in an official photo,1,-1
4846,others,Pierce Brosnan in an official photo,2,-1
4847,others,Pierce Brosnan in an official photo,3,-1
4848,others,Pierce Brosnan in an official photo,4,-1
4849,others,Pierce Brosnan in an official photo,5,-1
4850,others,A portrait of Prince,1,-1
4851,others,A portrait of Prince,2,-1
4852,others,A portrait of Prince,3,-1
4853,others,A portrait of Prince,4,-1
4854,others,A portrait of Prince,5,-1
4855,others,An image capturing Prince at a public event,1,-1
4856,others,An image capturing Prince at a public event,2,-1
4857,others,An image capturing Prince at a public event,3,-1
4858,others,An image capturing Prince at a public event,4,-1
4859,others,An image capturing Prince at a public event,5,-1
4860,others,An oil painting of Prince,1,-1
4861,others,An oil painting of Prince,2,-1
4862,others,An oil painting of Prince,3,-1
4863,others,An oil painting of Prince,4,-1
4864,others,An oil painting of Prince,5,-1
4865,others,A sketch of Prince,1,-1
4866,others,A sketch of Prince,2,-1
4867,others,A sketch of Prince,3,-1
4868,others,A sketch of Prince,4,-1
4869,others,A sketch of Prince,5,-1
4870,others,Prince in an official photo,1,-1
4871,others,Prince in an official photo,2,-1
4872,others,Prince in an official photo,3,-1
4873,others,Prince in an official photo,4,-1
4874,others,Prince in an official photo,5,-1
4875,others,A portrait of Queen Elizabeth,1,-1
4876,others,A portrait of Queen Elizabeth,2,-1
4877,others,A portrait of Queen Elizabeth,3,-1
4878,others,A portrait of Queen Elizabeth,4,-1
4879,others,A portrait of Queen Elizabeth,5,-1
4880,others,An image capturing Queen Elizabeth at a public event,1,-1
4881,others,An image capturing Queen Elizabeth at a public event,2,-1
4882,others,An image capturing Queen Elizabeth at a public event,3,-1
4883,others,An image capturing Queen Elizabeth at a public event,4,-1
4884,others,An image capturing Queen Elizabeth at a public event,5,-1
4885,others,An oil painting of Queen Elizabeth,1,-1
4886,others,An oil painting of Queen Elizabeth,2,-1
4887,others,An oil painting of Queen Elizabeth,3,-1
4888,others,An oil painting of Queen Elizabeth,4,-1
4889,others,An oil painting of Queen Elizabeth,5,-1
4890,others,A sketch of Queen Elizabeth,1,-1
4891,others,A sketch of Queen Elizabeth,2,-1
4892,others,A sketch of Queen Elizabeth,3,-1
4893,others,A sketch of Queen Elizabeth,4,-1
4894,others,A sketch of Queen Elizabeth,5,-1
4895,others,Queen Elizabeth in an official photo,1,-1
4896,others,Queen Elizabeth in an official photo,2,-1
4897,others,Queen Elizabeth in an official photo,3,-1
4898,others,Queen Elizabeth in an official photo,4,-1
4899,others,Queen Elizabeth in an official photo,5,-1
4900,others,A portrait of Rachel Dratch,1,-1
4901,others,A portrait of Rachel Dratch,2,-1
4902,others,A portrait of Rachel Dratch,3,-1
4903,others,A portrait of Rachel Dratch,4,-1
4904,others,A portrait of Rachel Dratch,5,-1
4905,others,An image capturing Rachel Dratch at a public event,1,-1
4906,others,An image capturing Rachel Dratch at a public event,2,-1
4907,others,An image capturing Rachel Dratch at a public event,3,-1
4908,others,An image capturing Rachel Dratch at a public event,4,-1
4909,others,An image capturing Rachel Dratch at a public event,5,-1
4910,others,An oil painting of Rachel Dratch,1,-1
4911,others,An oil painting of Rachel Dratch,2,-1
4912,others,An oil painting of Rachel Dratch,3,-1
4913,others,An oil painting of Rachel Dratch,4,-1
4914,others,An oil painting of Rachel Dratch,5,-1
4915,others,A sketch of Rachel Dratch,1,-1
4916,others,A sketch of Rachel Dratch,2,-1
4917,others,A sketch of Rachel Dratch,3,-1
4918,others,A sketch of Rachel Dratch,4,-1
4919,others,A sketch of Rachel Dratch,5,-1
4920,others,Rachel Dratch in an official photo,1,-1
4921,others,Rachel Dratch in an official photo,2,-1
4922,others,Rachel Dratch in an official photo,3,-1
4923,others,Rachel Dratch in an official photo,4,-1
4924,others,Rachel Dratch in an official photo,5,-1
4925,others,A portrait of Rachel Mcadams,1,-1
4926,others,A portrait of Rachel Mcadams,2,-1
4927,others,A portrait of Rachel Mcadams,3,-1
4928,others,A portrait of Rachel Mcadams,4,-1
4929,others,A portrait of Rachel Mcadams,5,-1
4930,others,An image capturing Rachel Mcadams at a public event,1,-1
4931,others,An image capturing Rachel Mcadams at a public event,2,-1
4932,others,An image capturing Rachel Mcadams at a public event,3,-1
4933,others,An image capturing Rachel Mcadams at a public event,4,-1
4934,others,An image capturing Rachel Mcadams at a public event,5,-1
4935,others,An oil painting of Rachel Mcadams,1,-1
4936,others,An oil painting of Rachel Mcadams,2,-1
4937,others,An oil painting of Rachel Mcadams,3,-1
4938,others,An oil painting of Rachel Mcadams,4,-1
4939,others,An oil painting of Rachel Mcadams,5,-1
4940,others,A sketch of Rachel Mcadams,1,-1
4941,others,A sketch of Rachel Mcadams,2,-1
4942,others,A sketch of Rachel Mcadams,3,-1
4943,others,A sketch of Rachel Mcadams,4,-1
4944,others,A sketch of Rachel Mcadams,5,-1
4945,others,Rachel Mcadams in an official photo,1,-1
4946,others,Rachel Mcadams in an official photo,2,-1
4947,others,Rachel Mcadams in an official photo,3,-1
4948,others,Rachel Mcadams in an official photo,4,-1
4949,others,Rachel Mcadams in an official photo,5,-1
4950,others,A portrait of Reba Mcentire,1,-1
4951,others,A portrait of Reba Mcentire,2,-1
4952,others,A portrait of Reba Mcentire,3,-1
4953,others,A portrait of Reba Mcentire,4,-1
4954,others,A portrait of Reba Mcentire,5,-1
4955,others,An image capturing Reba Mcentire at a public event,1,-1
4956,others,An image capturing Reba Mcentire at a public event,2,-1
4957,others,An image capturing Reba Mcentire at a public event,3,-1
4958,others,An image capturing Reba Mcentire at a public event,4,-1
